preco,endereco,bairro,zona_urbana,qt_casas_bairro,tipo_de_imovel,numero_de_quartos,numero_de_banheiros,numero_de_vagas,area_do_terreno,tamanho_da_construcao,distancia_centro_urbano,data_de_venda
1360000.0,1/295 Clarendon St,South Melbourne,SulMetrop,5943.0,apartamento,2,1.0,2.0,0.0,,2.1,2016-05-22
1390000.0,46 Cobden St,South Melbourne,SulMetrop,5943.0,casa,3,2.0,1.0,138.0,138.0,2.1,2016-05-22
1615000.0,18a Iffla St,South Melbourne,SulMetrop,5943.0,casa,4,3.0,2.0,577.0,220.0,2.1,2016-05-22
,14a Napier St,South Melbourne,SulMetrop,5943.0,apartamento,2,0.0,0.0,0.0,,2.1,2016-05-22
480000.0,5/182 Albert Rd,South Melbourne,SulMetrop,5943.0,apartamento,1,1.0,1.0,0.0,,2.1,2016-04-23
1185000.0,10 Coote St,South Melbourne,SulMetrop,5943.0,t,3,2.0,1.0,111.0,3.0,2.1,2016-04-23
2300000.0,372 Dorcas St,South Melbourne,SulMetrop,5943.0,casa,3,2.0,2.0,0.0,260.0,2.1,2016-09-24
,32 Martin St,South Melbourne,SulMetrop,5943.0,casa,3,2.0,0.0,141.0,143.0,2.1,2016-09-24
1720000.0,16 Glover St,South Melbourne,SulMetrop,5943.0,casa,3,1.0,0.0,130.0,,2.1,2017-02-25
320000.0,1107/50 Albert Rd,South Melbourne,SulMetrop,5943.0,apartamento,1,1.0,0.0,0.0,,2.1,2016-11-27
742000.0,5/38 Bank St,South Melbourne,SulMetrop,5943.0,apartamento,3,2.0,2.0,0.0,90.0,2.1,2016-11-27
2075000.0,164 Cecil St,South Melbourne,SulMetrop,5943.0,casa,3,2.0,0.0,141.0,163.0,2.1,2016-11-27
2525000.0,52 Eastern Rd,South Melbourne,SulMetrop,5943.0,casa,3,2.0,1.0,234.0,,2.1,2016-11-27
,44 Iffla St,South Melbourne,SulMetrop,5943.0,casa,3,2.0,0.0,142.0,147.0,2.1,2016-11-27
600000.0,1107/2 Albert Rd,South Melbourne,SulMetrop,5943.0,apartamento,1,,,,,2.1,2016-05-28
650000.0,3/199 Montague St,South Melbourne,SulMetrop,5943.0,apartamento,2,,,,,2.1,2016-05-28
,5 Nixon Pl,South Melbourne,SulMetrop,5943.0,casa,2,2.0,2.0,945.0,,2.1,2016-05-28
560000.0,116/88 Park St,South Melbourne,SulMetrop,5943.0,apartamento,2,2.0,1.0,0.0,,2.1,2016-07-30
690000.0,72/1 Sandilands St,South Melbourne,SulMetrop,5943.0,apartamento,2,2.0,2.0,0.0,,2.1,2016-07-30
531000.0,21/27 Avoca St,South Yarra,SulMetrop,14887.0,apartamento,2,,,,,3.3,2016-09-03
788750.0,101/40 Chapel Mw,South Yarra,SulMetrop,14887.0,apartamento,2,,,,,3.3,2016-09-03
430000.0,11/276 Domain Rd,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,,3.3,2016-09-03
722000.0,5/38 MacFarlan St,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,86.0,3.3,2016-09-03
930000.0,301/89 River St,South Yarra,SulMetrop,14887.0,apartamento,2,2.0,2.0,0.0,,3.3,2016-09-03
467500.0,18/34 Rockley Rd,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,,3.3,2016-09-03
475000.0,9/10 Tivoli Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,0.0,0.0,,3.3,2016-09-03
850000.0,202/8 Bond St,South Yarra,SulMetrop,14887.0,apartamento,2,2.0,2.0,0.0,86.0,3.3,2016-12-03
1230000.0,43/100 Commercial Rd,South Yarra,SulMetrop,14887.0,apartamento,3,2.0,2.0,0.0,138.0,3.3,2016-12-03
965000.0,4/38 MacFarlan St,South Yarra,SulMetrop,14887.0,apartamento,2,2.0,2.0,2143.0,,3.3,2016-12-03
315000.0,413/35 Malcolm St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,0.0,14500.0,,3.3,2016-12-03
1510000.0,16 Oxford St,South Yarra,SulMetrop,14887.0,casa,3,5.0,0.0,241.0,,3.3,2016-12-03
,24 Phoenix St,South Yarra,SulMetrop,14887.0,casa,3,3.0,2.0,180.0,,3.3,2016-12-03
,6/6 Rockley Rd,South Yarra,SulMetrop,14887.0,apartamento,2,2.0,2.0,0.0,99.0,3.3,2016-12-03
362000.0,6/178 Toorak Rd,South Yarra,SulMetrop,14887.0,apartamento,1,,,,,3.3,2016-12-03
402000.0,1906/229 Toorak Rd,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,,3.3,2016-12-03
1880000.0,6/371 Toorak Rd,South Yarra,SulMetrop,14887.0,apartamento,3,2.0,2.0,0.0,,3.3,2016-12-03
,34 Albion St,South Yarra,SulMetrop,14887.0,casa,3,2.0,1.0,396.0,,3.3,2017-03-04
422000.0,2/53 Caroline St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,0.0,0.0,,3.3,2017-03-04
,1/7 Cromwell Rd,South Yarra,SulMetrop,14887.0,t,3,2.0,2.0,0.0,,3.3,2017-03-04
535000.0,8/18 Darling St,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,64.0,3.3,2017-03-04
990000.0,15/9 Darling St,South Yarra,SulMetrop,14887.0,apartamento,2,2.0,2.0,0.0,38.0,3.3,2017-03-04
,13/31 Kensington Rd,South Yarra,SulMetrop,14887.0,apartamento,3,1.0,1.0,0.0,,3.3,2017-03-04
695000.0,7/32 Marne St,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,0.0,0.0,79.0,3.3,2017-03-04
,276 Punt Rd,South Yarra,SulMetrop,14887.0,casa,3,1.0,1.0,279.0,,3.3,2017-03-04
978500.0,503/99 River St,South Yarra,SulMetrop,14887.0,apartamento,2,2.0,2.0,17200.0,,3.3,2017-03-04
863000.0,5/6 Tivoli Pl,South Yarra,SulMetrop,14887.0,apartamento,2,2.0,1.0,742.0,,3.3,2017-03-04
340000.0,5/178 Toorak Rd,South Yarra,SulMetrop,14887.0,apartamento,1,,,,,3.3,2017-03-04
680000.0,6/176 Walsh St,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,,3.3,2017-03-04
840000.0,1/47 Wilson St,South Yarra,SulMetrop,14887.0,apartamento,2,2.0,1.0,0.0,,3.3,2017-03-04
,605/800 Chapel St,South Yarra,SulMetrop,14887.0,apartamento,2,2.0,1.0,17200.0,94.0,3.3,2016-06-04
450000.0,1106/1 Clara St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,,3.3,2016-06-04
750000.0,29/100 Commercial Rd,South Yarra,SulMetrop,14887.0,apartamento,3,2.0,2.0,0.0,,3.3,2016-06-04
650000.0,13/55 Darling St,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,,3.3,2016-06-04
,15/33 Kensington Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,90.0,3.3,2016-06-04
420000.0,3/2 Lawson Gr,South Yarra,SulMetrop,14887.0,apartamento,1,,,,,3.3,2016-06-04
775000.0,10/34 MacFarlan St,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,103.0,3.3,2016-06-04
572000.0,20/30 Mona Pl,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,73.0,3.3,2016-06-04
510000.0,507/99 River St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,,3.3,2016-06-04
1460000.0,12 Witchwood Cl,South Yarra,SulMetrop,14887.0,t,3,2.0,1.0,181.0,148.0,3.3,2016-06-04
465000.0,2/13 Motherwell St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,,3.3,2016-08-06
801000.0,402/89 River St,South Yarra,SulMetrop,14887.0,apartamento,2,2.0,1.0,0.0,,3.3,2016-08-06
623500.0,8/24 Fitzgerald St,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,75.0,3.3,2016-05-07
409000.0,8/99 Osborne St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,45.0,3.3,2016-05-07
370000.0,12 Stables La,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,,3.3,2016-05-07
1250000.0,1/14 Arthur St,South Yarra,SulMetrop,14887.0,t,3,2.0,1.0,80.0,118.0,3.3,2016-11-07
480000.0,308/700 Chapel St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,,3.3,2016-11-07
2325000.0,29 MacFarlan St,South Yarra,SulMetrop,14887.0,casa,2,2.0,2.0,355.0,,3.3,2016-11-07
659000.0,4/957 Punt Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,77.0,3.3,2016-11-07
780000.0,19/110 Caroline St,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,75.0,3.3,2016-10-08
865000.0,403/700 Chapel St,South Yarra,SulMetrop,14887.0,apartamento,2,2.0,1.0,0.0,,3.3,2016-10-08
1455000.0,26 Fawkner St,South Yarra,SulMetrop,14887.0,casa,2,1.0,0.0,225.0,94.0,3.3,2016-10-08
1365000.0,6/24 Kensington Rd,South Yarra,SulMetrop,14887.0,t,2,2.0,1.0,1302.0,,3.3,2016-10-08
411000.0,9/372 Toorak Rd,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,1369.0,,3.3,2016-10-08
,7/391 Toorak Rd,South Yarra,SulMetrop,14887.0,apartamento,3,1.0,2.0,0.0,126.0,3.3,2016-10-08
360500.0,2/403 Toorak Rd,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,44.0,3.3,2016-10-08
1300000.0,2/1 Walsh St,South Yarra,SulMetrop,14887.0,apartamento,2,2.0,2.0,0.0,107.0,3.3,2016-10-08
1300000.0,6/1 Walsh St,South Yarra,SulMetrop,14887.0,apartamento,2,2.0,1.0,0.0,107.0,3.3,2016-10-08
1630000.0,1/35 Marne St,South Yarra,SulMetrop,14887.0,apartamento,3,1.0,1.0,0.0,,3.3,2016-09-10
,11a Nicholson St,South Yarra,SulMetrop,14887.0,casa,4,2.0,2.0,311.0,196.0,3.3,2016-09-10
625000.0,9/46 Darling St,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,1283.0,,3.3,2016-12-10
610000.0,12/37 Davis Av,South Yarra,SulMetrop,14887.0,apartamento,2,,,,,3.3,2016-12-10
2430000.0,20 Fawkner St,South Yarra,SulMetrop,14887.0,casa,2,1.0,2.0,367.0,,3.3,2016-12-10
490000.0,6/2 May Gr,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,,3.3,2016-12-10
955000.0,8/44 Murphy St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,85.0,3.3,2016-12-10
380000.0,6/97 Osborne St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,41.0,3.3,2016-12-10
,34D Palermo St,South Yarra,SulMetrop,14887.0,casa,4,3.0,2.0,0.0,,3.3,2016-12-10
601000.0,22/382 Toorak Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,,3.3,2016-12-10
450000.0,16/124 Caroline St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,0.0,0.0,,3.3,2017-02-11
,22/43 Caroline St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,0.0,0.0,50.0,3.3,2017-02-11
407000.0,16/26 Toorak Rd,South Yarra,SulMetrop,14887.0,apartamento,1,,,,,3.3,2017-02-11
1500000.0,33a Clara St,South Yarra,SulMetrop,14887.0,casa,2,1.0,2.0,141.0,,3.3,2016-06-12
1030000.0,91/390 Toorak Rd,South Yarra,SulMetrop,14887.0,apartamento,2,2.0,1.0,0.0,,3.3,2016-06-12
555000.0,8/57 Adams St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,630.0,,3.3,2016-11-12
5700000.0,18 Avoca St,South Yarra,SulMetrop,14887.0,casa,4,2.0,0.0,292.0,272.0,3.3,2016-11-12
,6/120 Caroline St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,0.0,0.0,,3.3,2016-11-12
2300000.0,40 Fawkner St,South Yarra,SulMetrop,14887.0,casa,3,2.0,1.0,350.0,,3.3,2016-11-12
,1/2 Kensington Rd,South Yarra,SulMetrop,14887.0,apartamento,3,,,,,3.3,2016-11-12
515000.0,18/33 Kensington Rd,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,44.0,3.3,2016-11-12
2695000.0,76 Leopold St,South Yarra,SulMetrop,14887.0,casa,3,2.0,1.0,215.0,200.0,3.3,2016-11-12
2870000.0,10 Luxton Rd,South Yarra,SulMetrop,14887.0,casa,3,2.0,2.0,350.0,,3.3,2016-11-12
,2501/35 Malcolm St,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,14500.0,,3.3,2016-11-12
805000.0,1/63 Millswyn St,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,,3.3,2016-11-12
,1 Norman La,South Yarra,SulMetrop,14887.0,t,2,2.0,1.0,0.0,,3.3,2016-11-12
370000.0,10/432 Punt Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,,3.3,2016-11-12
360000.0,19/877 Punt Rd,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,46.0,3.3,2016-11-12
310000.0,12/219 Williams Rd,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,40.0,3.3,2016-11-12
2525000.0,16 Davis Av,South Yarra,SulMetrop,14887.0,casa,4,,,,,3.3,2016-08-13
1036500.0,15 Powell St,South Yarra,SulMetrop,14887.0,casa,2,1.0,0.0,105.0,,3.3,2016-08-13
627500.0,25/388 Toorak Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,85.0,3.3,2016-08-13
1072000.0,82/390 Toorak Rd,South Yarra,SulMetrop,14887.0,apartamento,3,0.0,0.0,0.0,,3.3,2016-08-13
425000.0,1107/12 Yarra St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,56.0,3.3,2016-08-13
,56c Cromwell Rd,South Yarra,SulMetrop,14887.0,casa,3,2.0,2.0,286.0,138.0,3.3,2016-05-14
330000.0,3/49 Osborne St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,47.0,3.3,2016-05-14
450000.0,6/432 Punt Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,,3.3,2016-05-14
550000.0,16/384 Toorak Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,,3.3,2016-05-14
400000.0,17/393 Toorak Rd,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,1424.0,,3.3,2016-05-14
,171 Williams Rd,South Yarra,SulMetrop,14887.0,casa,3,1.0,2.0,222.0,164.0,3.3,2016-05-14
1700000.0,20 Argo St,South Yarra,SulMetrop,14887.0,casa,3,2.0,2.0,141.0,,3.3,2016-10-15
613000.0,10/7 Barnsbury Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,,3.3,2016-10-15
1240000.0,8/101 Caroline St,South Yarra,SulMetrop,14887.0,apartamento,2,2.0,2.0,0.0,,3.3,2016-10-15
832000.0,6/210 Domain Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,,3.3,2016-10-15
,33 Hawksburn Rd,South Yarra,SulMetrop,14887.0,casa,4,2.0,2.0,596.0,317.0,3.3,2016-10-15
693000.0,9/18 Kensington Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,2122.0,64.0,3.3,2016-10-15
551000.0,6/21 Kensington Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,0.0,0.0,,3.3,2016-10-15
740000.0,7/31 Kensington Rd,South Yarra,SulMetrop,14887.0,apartamento,3,1.0,1.0,0.0,,3.3,2016-10-15
2285000.0,3 Palermo St,South Yarra,SulMetrop,14887.0,casa,3,2.0,2.0,221.0,135.0,3.3,2016-10-15
3000000.0,70 Park St,South Yarra,SulMetrop,14887.0,casa,3,3.0,2.0,191.0,175.0,3.3,2016-10-15
450000.0,407/57 Toorak Rd,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,,3.3,2016-10-15
515000.0,608/20 Garden St,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,734.0,65.0,3.3,2016-04-16
,3 Hyland St,South Yarra,SulMetrop,14887.0,casa,2,1.0,0.0,101.0,68.0,3.3,2016-04-16
805000.0,2/100 Commercial Rd,South Yarra,SulMetrop,14887.0,apartamento,3,2.0,3.0,6111.0,,3.3,2016-09-17
630000.0,7/44 Darling St,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,,3.3,2016-09-17
600000.0,15/2 Gordon Gr,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,2.0,0.0,72.0,3.3,2016-09-17
1780000.0,48 Howitt St,South Yarra,SulMetrop,14887.0,casa,3,2.0,1.0,198.0,,3.3,2016-09-17
2115000.0,76 Osborne St,South Yarra,SulMetrop,14887.0,casa,1,1.0,1.0,569.0,,3.3,2016-09-17
,10/22 Rockley Rd,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,,3.3,2016-09-17
523000.0,5/205 Williams Rd,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,0.0,0.0,,3.3,2016-09-17
1510000.0,2/35 Alexandra Av,South Yarra,SulMetrop,14887.0,t,2,,,,,3.3,2017-03-18
,3/52 Arthur St,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,686.0,,3.3,2017-03-18
2050000.0,2/234 Domain Rd,South Yarra,SulMetrop,14887.0,apartamento,4,2.0,1.0,979.0,,3.3,2017-03-18
,72 Fawkner St,South Yarra,SulMetrop,14887.0,casa,3,3.0,2.0,268.0,256.0,3.3,2017-03-18
2600000.0,49 Leopold St,South Yarra,SulMetrop,14887.0,casa,4,2.0,2.0,141.0,127.0,3.3,2017-03-18
,6 Medley St,South Yarra,SulMetrop,14887.0,casa,2,1.0,0.0,151.0,74.0,3.3,2017-03-18
320000.0,6/49 Osborne St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,0.0,0.0,47.0,3.3,2017-03-18
2395000.0,61 Osborne St,South Yarra,SulMetrop,14887.0,casa,3,1.0,2.0,442.0,,3.3,2017-03-18
,3/39 Ralston St,South Yarra,SulMetrop,14887.0,apartamento,2,,,,,3.3,2017-03-18
920000.0,103/334 Toorak Rd,South Yarra,SulMetrop,14887.0,apartamento,2,2.0,0.0,0.0,,3.3,2017-03-18
,34 Alexandra St,South Yarra,SulMetrop,14887.0,casa,3,2.0,0.0,174.0,116.0,3.3,2016-06-18
400000.0,14/85 Caroline St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,45.0,3.3,2016-06-18
1810000.0,37 Grosvenor St,South Yarra,SulMetrop,14887.0,casa,3,1.0,1.0,211.0,18.0,3.3,2016-06-18
,115 Osborne St,South Yarra,SulMetrop,14887.0,casa,3,1.0,2.0,317.0,180.0,3.3,2016-06-18
612000.0,8/28 The Righi,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,607.0,,3.3,2016-06-18
,3/513 Punt Rd,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,,3.3,2016-11-19
4700000.0,80 Toorak Rd,South Yarra,SulMetrop,14887.0,casa,4,,,,,3.3,2016-11-19
480000.0,2/41 Walsh St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,,,3.3,2016-11-19
567500.0,22/49 Walsh St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,56.0,3.3,2016-11-19
540000.0,3/38 Arnold St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,480.0,53.0,3.3,2016-05-22
803000.0,21/33 Murphy St,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,,3.3,2016-05-22
2010000.0,29 Nicholson St,South Yarra,SulMetrop,14887.0,t,3,2.0,1.0,163.0,207.0,3.3,2016-05-22
1945000.0,62 Powell St,South Yarra,SulMetrop,14887.0,casa,3,2.0,1.0,194.0,148.0,3.3,2016-05-22
906000.0,21 Ralston St,South Yarra,SulMetrop,14887.0,casa,3,1.0,0.0,154.0,88.0,3.3,2016-05-22
990000.0,33/3 Rockley Rd,South Yarra,SulMetrop,14887.0,apartamento,3,,,,,3.3,2016-05-22
367000.0,24/384 Toorak Rd,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,0.0,0.0,42.0,3.3,2016-05-22
403500.0,9/26 Davis Av,South Yarra,SulMetrop,14887.0,apartamento,1,,,,,3.3,2016-08-22
1130000.0,39 Hardy St,South Yarra,SulMetrop,14887.0,casa,2,1.0,1.0,132.0,77.0,3.3,2016-08-22
500000.0,19/47 Rockley Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,73.0,3.3,2016-08-22
2300000.0,1 Davis Av,South Yarra,SulMetrop,14887.0,casa,4,,,,,3.3,2016-04-23
310000.0,1/949 Punt Rd,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,37.0,3.3,2016-04-23
,6 Cliff St,South Yarra,SulMetrop,14887.0,casa,2,1.0,0.0,176.0,84.0,3.3,2016-09-24
1100000.0,8 Cliff St,South Yarra,SulMetrop,14887.0,casa,2,1.0,0.0,176.0,81.0,3.3,2016-09-24
410000.0,7/48 Cromwell Rd,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,0.0,0.0,48.0,3.3,2016-09-24
2682000.0,29 Davis Av,South Yarra,SulMetrop,14887.0,casa,3,,,,,3.3,2016-09-24
1125000.0,9 Moore St,South Yarra,SulMetrop,14887.0,casa,3,1.0,0.0,146.0,89.0,3.3,2016-09-24
,1/7 Rockley Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,62.0,3.3,2016-09-24
840000.0,202/800 Chapel St,South Yarra,SulMetrop,14887.0,apartamento,2,2.0,1.0,0.0,92.0,3.3,2017-02-25
,15 Clowes St,South Yarra,SulMetrop,14887.0,apartamento,6,,,,,3.3,2017-02-25
,35/15 Copelen St,South Yarra,SulMetrop,14887.0,apartamento,3,2.0,2.0,0.0,,3.3,2017-02-25
1400000.0,1/35 Cromwell Rd,South Yarra,SulMetrop,14887.0,casa,3,2.0,2.0,0.0,172.0,3.3,2017-02-25
2710000.0,5 Davis Av,South Yarra,SulMetrop,14887.0,casa,3,,,,,3.3,2017-02-25
370000.0,5/59 Davis Av,South Yarra,SulMetrop,14887.0,apartamento,1,,,,,3.3,2017-02-25
635000.0,12/2 Gordon Gr,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,855.0,,3.3,2017-02-25
680500.0,4/30 Murphy St,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,70.0,3.3,2017-02-25
1800000.0,334 Punt Rd,South Yarra,SulMetrop,14887.0,casa,3,2.0,3.0,510.0,,3.3,2017-02-25
280000.0,16h Stables La,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,0.0,0.0,35.0,3.3,2017-02-25
,19/393 Toorak Rd,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,0.0,0.0,55.0,3.3,2017-02-25
613000.0,8/27 Kensington Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,,3.3,2016-07-26
520000.0,4/943 Punt Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,62.0,3.3,2016-07-26
827000.0,504/79 River St,South Yarra,SulMetrop,14887.0,apartamento,2,2.0,2.0,17200.0,,3.3,2016-07-26
,904/666 Chapel St,South Yarra,SulMetrop,14887.0,apartamento,2,2.0,1.0,0.0,,3.3,2016-06-27
510000.0,702/700 Chapel St,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,,3.3,2016-06-27
1200000.0,6 Cliff St,South Yarra,SulMetrop,14887.0,casa,2,1.0,0.0,176.0,84.0,3.3,2016-06-27
661000.0,3/2 Coolullah Av,South Yarra,SulMetrop,14887.0,apartamento,1,,,,,3.3,2016-06-27
480000.0,13/4 Gordon Gr,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,61.0,3.3,2016-06-27
,34b Palermo St,South Yarra,SulMetrop,14887.0,casa,3,2.0,2.0,0.0,165.0,3.3,2016-06-27
,17/14 Tivoli Rd,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,38.0,3.3,2016-06-27
660000.0,1/271 Williams Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,,3.3,2016-06-27
,5/23 Argo St,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,2.0,0.0,,3.3,2016-11-27
470000.0,6/16 Cromwell Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,,3.3,2016-11-27
621500.0,11/274 Domain Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,,3.3,2016-11-27
,9/34 Kensington Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,101.0,3.3,2016-11-27
1750000.0,19 Lara St,South Yarra,SulMetrop,14887.0,casa,3,,,,,3.3,2016-11-27
2667000.0,7 Motherwell St,South Yarra,SulMetrop,14887.0,casa,4,3.0,2.0,446.0,,3.3,2016-11-27
2200000.0,68 Oban St,South Yarra,SulMetrop,14887.0,casa,3,2.0,0.0,358.0,238.0,3.3,2016-11-27
1700000.0,366 Toorak Rd,South Yarra,SulMetrop,14887.0,casa,3,1.0,1.0,178.0,172.0,3.3,2016-11-27
1056800.0,2a Alexandra St,South Yarra,SulMetrop,14887.0,casa,3,2.0,1.0,90.0,,3.3,2016-05-28
495000.0,10/63 Alexandra Av,South Yarra,SulMetrop,14887.0,apartamento,1,,,,,3.3,2016-05-28
2400000.0,40 Fawkner St,South Yarra,SulMetrop,14887.0,casa,3,2.0,1.0,350.0,,3.3,2016-05-28
410000.0,3/4 Gordon Gr,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,,3.3,2016-05-28
,8 Moffat St,South Yarra,SulMetrop,14887.0,casa,3,2.0,1.0,214.0,,3.3,2016-05-28
,19 Phoenix St,South Yarra,SulMetrop,14887.0,casa,2,1.0,0.0,127.0,,3.3,2016-05-28
260800.0,9/501 Punt Rd,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,0.0,0.0,,3.3,2016-05-28
,2/4 Stanley St,South Yarra,SulMetrop,14887.0,t,2,1.0,1.0,71.0,86.0,3.3,2016-05-28
1200000.0,33 Tyrone St,South Yarra,SulMetrop,14887.0,casa,2,1.0,1.0,163.0,86.0,3.3,2016-05-28
1540000.0,36 Tyrone St,South Yarra,SulMetrop,14887.0,casa,3,2.0,1.0,149.0,140.0,3.3,2016-05-28
,19/85 Alexandra Av,South Yarra,SulMetrop,14887.0,apartamento,2,,,,,3.3,2016-08-28
460000.0,9/51 Davis Av,South Yarra,SulMetrop,14887.0,apartamento,1,,,,,3.3,2016-08-28
826000.0,9/210 Domain Rd,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,0.0,79.0,3.3,2016-08-28
,7/70 Hawksburn Rd,South Yarra,SulMetrop,14887.0,apartamento,1,1.0,1.0,0.0,43.0,3.3,2016-08-28
910000.0,2/28 Tivoli Pl,South Yarra,SulMetrop,14887.0,apartamento,2,0.0,0.0,0.0,,3.3,2016-08-28
1715000.0,2/28 Walsh St,South Yarra,SulMetrop,14887.0,t,3,2.0,2.0,0.0,,3.3,2016-08-28
